trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,change_dummy,GDP Growth Rate,CPI,PPI_ppiip,PPI_ppi,PPI_qm,PPI_rmi,PPI_pi,PPI_cg,PPI_food,PPI_clothing,PPI_roeu,PPI_dcg,MS_m2_yoy,MS_m1_yoy,MS_m0_yoy,MS_cd,MS_qm,MS_ftd,MS_sd,MS_rests,SP_500_close_diff,SP500_Volume,US_Stock_P,US_Stock_D,US_Stock_E,US_Stock_CPI,US_Stock_Rate GS10,US_Stock_Price,US_Stock_Dividend,US_Stock_Earnings,US_Stock_CAPE,"Sentiment - (1 for pos, -1 for neg)"
11/14/14,2581.093,2569.211,2581.932,2557.666,2579.75,1.343,0.0521,165049965,145409933.9,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-10.48,447916544,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,1
11/17/14,2567.101,2613.513,2614.086,2565.943,2581.093,-13.992,-0.5421,158478095,147724645.1,0,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,3.08,466238656,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/18/14,2541.416,2565.273,2570.211,2534.927,2567.101,-25.685,-1.0005,142941356,124246649.4,0,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-4.03,465608064,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/19/14,2537.223,2538.233,2550.5,2531.318,2541.416,-4.193,-0.165,122146974,113031721.9,0,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-10.75,456923424,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/20/14,2537.099,2528.78,2545.473,2522.836,2537.223,-0.124,-0.0049,106149864,98145538.65,0,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-5.91,445074496,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/21/14,2583.455,2537.538,2585.362,2530.032,2537.099,46.356,1.8271,151028139,143750813.3,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,2.38,725540480,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/24/14,2649.258,2614.16,2667.671,2602.944,2583.455,65.803,2.5471,279839720,264974912.3,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-5.8,483217024,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/25/14,2685.561,2650.085,2686.063,2643.843,2649.258,36.303,1.3703,222611699,206879208.5,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,0,587225536,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/26/14,2723.018,2695.263,2723.36,2690.31,2685.561,37.457,1.3948,243962485,239333899.2,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,5.27,510129952,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/27/14,2754.49,2737.03,2754.49,2718.704,2723.018,31.472,1.1558,265464730,261164877.2,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,14.12,510129952,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
11/28/14,2808.819,2753.925,2809.543,2740.374,2754.49,54.329,1.9724,375323662,330256023.2,1,1.8,101.44,97.31,96.51,89.35,95.31,97.75,99.87,99.85,100.5,100.07,99.31,12.3,3.2,3.5,276675.6,873491.81,265229.24,499340.03,108922.55,-13.11,411846784,2044.57,39.12,103.53,236.151,2.33,2187.49,41.86,110.76,26.61,-1
12/1/14,2819.812,2825.611,2855.332,2808.653,2808.819,10.993,0.3914,365487417,338833084.2,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-7.78,547649088,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,-1
12/2/14,2923.94,2807.338,2944.506,2804.293,2819.812,104.128,3.6927,361465322,341185189.1,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,2.41,498487712,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/3/14,2967.549,2936.124,3028.225,2912.246,2923.94,43.609,1.4914,466156685,464857500.4,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-3.45,536401376,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/4/14,3104.351,2975.403,3104.89,2968.876,2967.549,136.802,4.6099,426812928,433875560.2,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,15.06,495742880,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/5/14,3124.885,3143.968,3195.798,3011.936,3104.351,20.534,0.6615,524881260,554362904.9,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,0.49,493066208,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/8/14,3252.881,3108.272,3270.881,3075.7,3124.885,127.996,4.096,484462344,515773683,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,33.68,547815040,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/9/14,3106.913,3233.097,3387.827,3074.516,3252.881,-145.968,-4.4873,632874567,702150099.2,0,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-9.19,530081600,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/10/14,3221.546,3120.212,3229.047,3058.191,3106.913,114.633,3.6896,425018708,477300103.1,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,33,619372160,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/11/14,3183.012,3185.161,3254.424,3158.443,3221.546,-38.534,-1.1961,367091691,392944833.6,0,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,12.7,527716928,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/12/14,3193.227,3182.923,3239.447,3167.928,3183.012,10.215,0.3209,301065325,337817437,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,16.89,657513408,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/15/14,3217.228,3176.829,3226.221,3143.297,3193.227,24.001,0.7516,290193834,326668040.8,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-40.15,670010880,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,-1
12/16/14,3303.402,3221.358,3303.402,3207.688,3217.228,86.174,2.6785,358123847,425665729.2,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-48.34,690286208,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,-1
12/17/14,3360.598,3325.82,3368.194,3275.736,3303.402,57.196,1.7314,448140770,527748938,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-9.42,658795520,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,-1
12/18/14,3345.927,3359.09,3393.711,3322.229,3360.598,-14.671,-0.4366,355970207,416260448.9,0,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-7.89,667324864,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/19/14,3383.167,3345.629,3397.183,3280.916,3345.927,37.24,1.113,411211590,435516864.9,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-3.63,1634075648,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/22/14,3394.481,3396.251,3455.207,3357.661,3383.167,11.314,0.3344,549801671,537021101.8,1,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,0.29,550809984,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/23/14,3324.924,3358.798,3431.779,3316.913,3394.481,-69.557,-2.0491,369736093,377227774.1,0,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,0,473318816,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/24/14,3230.385,3332.146,3340.357,3188.495,3324.924,-94.539,-2.8433,317449587,339475799.6,0,1.8,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-6.89,224960768,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/25/14,3335.419,3254.48,3335.779,3226.322,3230.385,105.034,3.2514,309799547,330128939.9,1,1.7,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,-1.8,224960768,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/26/14,3445.839,3343.64,3453.338,3335.012,3335.419,110.42,3.3105,384614124,438838427.1,1,1.7,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,10.22,286846048,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/29/14,3455.455,3502.183,3524.28,3405.836,3445.839,9.616,0.2791,425015037,505004508.4,1,1.7,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,21.45,331940256,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/30/14,3457.554,3450.814,3491.826,3422.174,3455.455,2.099,0.0607,328233873,394607772.4,1,1.7,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,38.32,307772416,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
12/31/14,3533.705,3462.389,3542.34,3452.498,3457.554,76.151,2.2025,345934760,403710888.1,1,1.7,102.62,96.68,97.53,93.5,97.01,98.16,99.98,100.16,100.69,100.01,99.17,12.2,3.2,2.9,287796.88,880318.4,264055.71,508878.12,107384.57,17.97,415305408,2054.27,39.44,102.31,234.812,2.21,2210.4,42.44,110.09,26.79,1
1/5/15,3641.541,3566.089,3669.042,3551.51,3533.705,107.836,3.0516,451198098,519849817.4,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-23.29,611608768,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/6/15,3641.059,3608.428,3683.226,3587.231,3641.541,-0.482,-0.0132,420962185,498529588.3,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-36.24,628834816,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/7/15,3643.79,3620.924,3671.19,3601.698,3641.059,2.731,0.075,320191232,398731720.5,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,17.33,538584384,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/8/15,3559.259,3650.073,3659.945,3552.1,3643.79,-84.531,-2.3199,295003045,355831967.3,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,16.55,605115072,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/9/15,3546.723,3547.574,3689.753,3536.395,3559.259,-12.536,-0.3522,349982672,430210592.3,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,5.23,503961248,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/12/15,3513.576,3531.515,3560.527,3461.322,3546.723,-33.147,-0.9346,266567175,334257133.1,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,11.76,536720096,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/13/15,3514.04,3506.451,3550.158,3494.768,3513.576,0.464,0.0132,187153965,250796676.1,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,18.6,610249408,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/14/15,3502.423,3522.907,3547.242,3471.56,3514.04,-11.617,-0.3306,196012510,241285837.5,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-26.75,673109120,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/15/15,3604.121,3501.719,3604.121,3482.27,3502.423,101.698,2.9036,237812338,303445351.1,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,0,608795904,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/16/15,3635.146,3616.248,3662.158,3601.258,3604.121,31.025,0.8608,282681614,355568710.7,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-3.13,732056640,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/19/15,3355.155,3414.013,3497.252,3330.981,3635.146,-279.991,-7.7023,329505275,366017532.1,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-9.57,732056640,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/20/15,3396.222,3336.793,3419.204,3325.681,3355.155,41.067,1.224,297843232,381917903.8,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-31.03,605794304,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/21/15,3548.885,3420.491,3557.794,3409.43,3396.222,152.663,4.4951,337928210,425433704.3,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,11.33,540353600,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/22/15,3567.613,3551.052,3576.756,3520.053,3548.885,18.728,0.5277,268853599,345026041,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-5.27,643878656,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/23/15,3571.732,3582.088,3627.806,3548.626,3567.613,4.119,0.1155,280172172,361835546.4,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,27.54,535544384,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/26/15,3607.985,3580.118,3611.617,3559.376,3571.732,36.253,1.015,239766203,309585710.1,1,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,27.39,527328736,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/27/15,3574.931,3614.038,3616.258,3510.017,3607.985,-33.054,-0.9161,287669179,357548249.6,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-19.09,568436736,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/28/15,3525.323,3547.239,3583.312,3512.393,3574.931,-49.608,-1.3877,216220214,278749164.9,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,26.26,651416576,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/29/15,3481.798,3474.915,3505.582,3453.901,3525.323,-43.525,-1.2346,211618860,251897926.4,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-25.86,621451456,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
1/30/15,3434.39,3496.885,3514.217,3431.936,3481.798,-47.408,-1.3616,196479157,237420793.9,0,1.7,100.76,95.68,94.4,82.55,91.42,96.9,99.85,99.74,100.84,99.92,99.32,10.8,10.6,-17.6,285065.77,894603.29,271425.81,513090.88,110086.59,-29.18,893291072,2028.18,39.9,101.29,233.707,1.88,2192.65,43.13,109.5,26.49,1
2/2/15,3353.96,3360.193,3407.256,3347.085,3434.39,-80.43,-2.3419,195183699,224837769.9,0,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,8.52,637858240,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/3/15,3437.445,3388.602,3441.709,3360.717,3353.96,83.485,2.4891,192846096,241100023.2,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-21.01,659061056,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/4/15,3401.768,3446.144,3476.817,3399.565,3437.445,-35.677,-1.0379,191304349,244034297.2,0,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,7.05,639296320,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/5/15,3366.946,3487.951,3487.951,3366.862,3401.768,-34.822,-1.0236,250430609,311523669.2,0,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,8.73,533722144,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/6/15,3312.42,3352.33,3374.051,3285.935,3366.946,-54.526,-1.6194,192664186,221433183.4,0,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-21.85,590832768,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/9/15,3345.921,3305.734,3376.526,3298.597,3312.42,33.501,1.0114,172353820,220766525,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,0.06,502523264,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/10/15,3406.943,3345.077,3407.18,3339.548,3345.921,61.022,1.8238,159309088,199120680.7,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-19.95,538468928,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/11/15,3434.124,3415.977,3445.655,3412.136,3406.943,27.181,0.7978,144613772,185979219.7,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-8.51,503865504,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/12/15,3442.874,3435.361,3453.582,3405.627,3434.124,8.75,0.2548,156081691,191285873.5,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,0,563595584,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/13/15,3469.828,3458.827,3509.505,3452.079,3442.874,26.954,0.7829,201089971,247076153.3,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-3.35,501376864,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/16/15,3499.483,3473.289,3504.475,3466.607,3469.828,29.655,0.8547,165641343,222799721.2,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-13.52,501376864,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/17/15,3522.322,3511.544,3536.82,3511.093,3499.483,22.839,0.6526,165328313,214457267.9,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,3.12,557431168,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/25/15,3478.729,3529.55,3529.55,3463.955,3522.322,-43.593,-1.2376,165539351,211739059.3,0,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,6.24,481137440,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/26/15,3566.295,3473.713,3569.33,3456.871,3478.729,87.566,2.5172,229328438,279809075.2,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,-12.89,504415136,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
2/27/15,3572.843,3565.233,3594.813,3560.455,3566.295,6.548,0.1836,222786438,271861944.6,1,1.7,101.43,95.2,93.76,79.88,90.79,96.47,99.87,99.86,100.75,99.82,99.37,12.5,5.6,17,261543.03,922945.26,273552.95,538481.5,110910.81,9.61,596622400,2082.2,40.35,100.27,234.722,1.98,2241.32,43.44,107.93,27,1
3/2/15,3601.265,3603.452,3608.691,3566.527,3572.843,28.422,0.7955,248176125,325164897.1,1,1.7,101.38,95.44,94.07,80.44,91.63,96.5,99.86,99.97,100.74,99.6,99.38,11.6,2.9,6.2,275260.72,938122.25,275189.3,544693.66,118239.3,9.25,516702240,2079.99,40.81,99.25,236.119,2.04,2225.69,43.67,106.2,26.73,1
3/3/15,3507.9,3579.315,3579.315,3504.201,3601.265,-93.365,-2.5926,261866489,335700118.2,0,1.7,101.38,95.44,94.07,80.44,91.63,96.5,99.86,99.97,100.74,99.6,99.38,11.6,2.9,6.2,275260.72,938122.25,275189.3,544693.66,118239.3,-2.51,488630240,2079.99,40.81,99.25,236.119,2.04,2225.69,43.67,106.2,26.73,1
3/4/15,3530.822,3514.667,3540.912,3497.172,3507.9,22.922,0.6534,199663981,257468791,1,1.7,101.38,95.44,94.07,80.44,91.63,96.5,99.86,99.97,100.74,99.6,99.38,11.6,2.9,6.2,275260.72,938122.25,275189.3,544693.66,118239.3,29.78,489094240,2079.99,40.81,99.25,236.119,2.04,2225.69,43.67,106.2,26.73,1
3/5/15,3496.344,3513.249,3517.083,3467.676,3530.822,-34.478,-0.9765,217508805,279030592.4,0,1.7,101.38,95.44,94.07,80.44,91.63,96.5,99.86,99.97,100.74,99.6,99.38,11.6,2.9,6.2,275260.72,938122.25,275189.3,544693.66,118239.3,-8.17,479662528,2079.99,40.81,99.25,236.119,2.04,2225.69,43.67,106.2,26.73,-1
